"","id","IdBundesland","Bundesland","Landkreis","Altersgruppe","Geschlecht","AnzahlFall","AnzahlTodesfall","ObjectId","Meldedatum","IdLandkreis"
"4737",151672,8,"Baden-Württemberg","LK Konstanz","A15-A34","W",1,0,151672,2020-03-17 01:00:00,"08335"
"4738",151673,8,"Baden-Württemberg","LK Konstanz","A15-A34","W",1,0,151673,2020-03-18 01:00:00,"08335"
"4739",151674,8,"Baden-Württemberg","LK Konstanz","A35-A59","M",1,0,151674,2020-03-06 01:00:00,"08335"
"4740",151675,8,"Baden-Württemberg","LK Konstanz","A35-A59","M",2,0,151675,2020-03-13 01:00:00,"08335"
"4741",151676,8,"Baden-Württemberg","LK Konstanz","A35-A59","M",1,0,151676,2020-03-16 01:00:00,"08335"
"4742",151677,8,"Baden-Württemberg","LK Konstanz","A35-A59","M",3,0,151677,2020-03-18 01:00:00,"08335"
"4743",151678,8,"Baden-Württemberg","LK Konstanz","A35-A59","W",1,0,151678,2020-03-11 01:00:00,"08335"
"4744",151679,8,"Baden-Württemberg","LK Konstanz","A35-A59","W",5,0,151679,2020-03-13 01:00:00,"08335"
"4745",151680,8,"Baden-Württemberg","LK Konstanz","A35-A59","W",3,0,151680,2020-03-16 01:00:00,"08335"
"4746",151681,8,"Baden-Württemberg","LK Konstanz","A35-A59","W",1,0,151681,2020-03-17 01:00:00,"08335"
"4747",151682,8,"Baden-Württemberg","LK Konstanz","A35-A59","W",4,0,151682,2020-03-18 01:00:00,"08335"
"4748",151683,8,"Baden-Württemberg","LK Konstanz","A60-A79","M",1,0,151683,2020-03-10 01:00:00,"08335"
"4749",151684,8,"Baden-Württemberg","LK Konstanz","A60-A79","M",1,0,151684,2020-03-11 01:00:00,"08335"
"4750",151685,8,"Baden-Württemberg","LK Konstanz","A60-A79","M",2,0,151685,2020-03-12 01:00:00,"08335"
"4751",151686,8,"Baden-Württemberg","LK Konstanz","A60-A79","M",1,0,151686,2020-03-13 01:00:00,"08335"
"4752",151687,8,"Baden-Württemberg","LK Konstanz","A60-A79","M",1,0,151687,2020-03-14 01:00:00,"08335"
"4753",151688,8,"Baden-Württemberg","LK Konstanz","A60-A79","M",2,0,151688,2020-03-16 01:00:00,"08335"
"4754",151689,8,"Baden-Württemberg","LK Konstanz","A60-A79","M",3,0,151689,2020-03-18 01:00:00,"08335"
"4755",151690,8,"Baden-Württemberg","LK Konstanz","A60-A79","M",1,0,151690,2020-03-19 01:00:00,"08335"
"4756",151691,8,"Baden-Württemberg","LK Konstanz","A60-A79","W",1,0,151691,2020-03-13 01:00:00,"08335"
"4757",151692,8,"Baden-Württemberg","LK Konstanz","A60-A79","W",1,0,151692,2020-03-14 01:00:00,"08335"
"4758",151693,8,"Baden-Württemberg","LK Konstanz","A60-A79","W",1,0,151693,2020-03-16 01:00:00,"08335"
"4759",151694,8,"Baden-Württemberg","LK Konstanz","A60-A79","W",1,0,151694,2020-03-19 01:00:00,"08335"
"4760",151695,8,"Baden-Württemberg","LK Konstanz","A80+","W",1,0,151695,2020-03-13 01:00:00,"08335"
"4761",151696,8,"Baden-Württemberg","LK Lörrach","A00-A04","W",1,0,151696,2020-03-14 01:00:00,"08336"
"4762",151697,8,"Baden-Württemberg","LK Lörrach","A15-A34","M",1,0,151697,2020-03-13 01:00:00,"08336"
"4763",151698,8,"Baden-Württemberg","LK Lörrach","A15-A34","M",1,0,151698,2020-03-16 01:00:00,"08336"
"4764",151699,8,"Baden-Württemberg","LK Lörrach","A15-A34","M",2,0,151699,2020-03-17 01:00:00,"08336"
"4765",151700,8,"Baden-Württemberg","LK Lörrach","A15-A34","M",1,0,151700,2020-03-18 01:00:00,"08336"
"4766",151701,8,"Baden-Württemberg","LK Lörrach","A15-A34","M",1,0,151701,2020-03-19 01:00:00,"08336"
"4767",151702,8,"Baden-Württemberg","LK Lörrach","A15-A34","W",1,0,151702,2020-03-12 01:00:00,"08336"
"4768",151703,8,"Baden-Württemberg","LK Lörrach","A15-A34","W",1,0,151703,2020-03-13 01:00:00,"08336"
"4769",151704,8,"Baden-Württemberg","LK Lörrach","A15-A34","W",1,0,151704,2020-03-14 01:00:00,"08336"
"4770",151705,8,"Baden-Württemberg","LK Lörrach","A15-A34","W",1,0,151705,2020-03-15 01:00:00,"08336"
"4771",151706,8,"Baden-Württemberg","LK Lörrach","A15-A34","W",1,0,151706,2020-03-16 01:00:00,"08336"
"4772",151707,8,"Baden-Württemberg","LK Lörrach","A15-A34","W",1,0,151707,2020-03-17 01:00:00,"08336"
"4773",151708,8,"Baden-Württemberg","LK Lörrach","A15-A34","W",1,0,151708,2020-03-18 01:00:00,"08336"
"4774",151709,8,"Baden-Württemberg","LK Lörrach","A15-A34","W",2,0,151709,2020-03-19 01:00:00,"08336"
"4775",151710,8,"Baden-Württemberg","LK Lörrach","A35-A59","M",1,0,151710,2020-03-03 01:00:00,"08336"
"4776",151711,8,"Baden-Württemberg","LK Lörrach","A35-A59","M",1,0,151711,2020-03-10 01:00:00,"08336"
"4777",151712,8,"Baden-Württemberg","LK Lörrach","A35-A59","M",1,0,151712,2020-03-11 01:00:00,"08336"
"4778",151713,8,"Baden-Württemberg","LK Lörrach","A35-A59","M",2,0,151713,2020-03-12 01:00:00,"08336"
"4779",151714,8,"Baden-Württemberg","LK Lörrach","A35-A59","M",2,0,151714,2020-03-13 01:00:00,"08336"
"4780",151715,8,"Baden-Württemberg","LK Lörrach","A35-A59","M",2,0,151715,2020-03-14 01:00:00,"08336"
"4781",151716,8,"Baden-Württemberg","LK Lörrach","A35-A59","M",1,0,151716,2020-03-17 01:00:00,"08336"
"4782",151717,8,"Baden-Württemberg","LK Lörrach","A35-A59","M",3,0,151717,2020-03-18 01:00:00,"08336"
"4783",151718,8,"Baden-Württemberg","LK Lörrach","A35-A59","M",5,0,151718,2020-03-19 01:00:00,"08336"
"4784",151719,8,"Baden-Württemberg","LK Lörrach","A35-A59","W",1,0,151719,2020-03-12 01:00:00,"08336"
"4785",151720,8,"Baden-Württemberg","LK Lörrach","A35-A59","W",4,0,151720,2020-03-17 01:00:00,"08336"
"4786",151721,8,"Baden-Württemberg","LK Lörrach","A35-A59","W",3,0,151721,2020-03-18 01:00:00,"08336"
"4787",151722,8,"Baden-Württemberg","LK Lörrach","A35-A59","W",1,0,151722,2020-03-19 01:00:00,"08336"
"4788",151723,8,"Baden-Württemberg","LK Lörrach","A60-A79","M",1,0,151723,2020-03-12 01:00:00,"08336"
"4789",151724,8,"Baden-Württemberg","LK Lörrach","A60-A79","M",2,0,151724,2020-03-17 01:00:00,"08336"
"4790",151725,8,"Baden-Württemberg","LK Lörrach","A60-A79","M",2,0,151725,2020-03-18 01:00:00,"08336"
"4791",151726,8,"Baden-Württemberg","LK Lörrach","A60-A79","M",1,0,151726,2020-03-19 01:00:00,"08336"
"4792",151727,8,"Baden-Württemberg","LK Lörrach","A60-A79","W",2,0,151727,2020-03-16 01:00:00,"08336"
"4793",151728,8,"Baden-Württemberg","LK Lörrach","A60-A79","W",2,0,151728,2020-03-18 01:00:00,"08336"
"4794",151729,8,"Baden-Württemberg","LK Lörrach","A60-A79","W",1,0,151729,2020-03-19 01:00:00,"08336"
"4795",151730,8,"Baden-Württemberg","LK Lörrach","A80+","M",1,0,151730,2020-03-18 01:00:00,"08336"
"4796",151731,8,"Baden-Württemberg","LK Lörrach","A80+","W",1,0,151731,2020-03-17 01:00:00,"08336"
"4797",151732,8,"Baden-Württemberg","LK Lörrach","A80+","W",1,0,151732,2020-03-18 01:00:00,"08336"
"4798",151733,8,"Baden-Württemberg","LK Waldshut","A15-A34","M",1,0,151733,2020-03-14 01:00:00,"08337"
"4799",151734,8,"Baden-Württemberg","LK Waldshut","A15-A34","W",1,0,151734,2020-03-11 01:00:00,"08337"
"4800",151735,8,"Baden-Württemberg","LK Waldshut","A15-A34","W",1,0,151735,2020-03-18 01:00:00,"08337"
"4801",151736,8,"Baden-Württemberg","LK Waldshut","A35-A59","M",1,0,151736,2020-03-14 01:00:00,"08337"
"4802",151737,8,"Baden-Württemberg","LK Waldshut","A35-A59","M",1,0,151737,2020-03-15 01:00:00,"08337"
"4803",151738,8,"Baden-Württemberg","LK Waldshut","A35-A59","M",1,0,151738,2020-03-18 01:00:00,"08337"
"4804",151739,8,"Baden-Württemberg","LK Waldshut","A35-A59","W",1,0,151739,2020-03-10 01:00:00,"08337"
"4805",151740,8,"Baden-Württemberg","LK Waldshut","A35-A59","W",1,0,151740,2020-03-17 01:00:00,"08337"
"4806",151741,8,"Baden-Württemberg","LK Waldshut","A35-A59","W",1,0,151741,2020-03-18 01:00:00,"08337"
"4807",151742,8,"Baden-Württemberg","LK Waldshut","A60-A79","W",1,0,151742,2020-03-19 01:00:00,"08337"
"4808",151743,8,"Baden-Württemberg","LK Waldshut","A80+","M",1,1,151743,2020-03-11 01:00:00,"08337"
"4809",151744,8,"Baden-Württemberg","LK Waldshut","A80+","M",1,0,151744,2020-03-19 01:00:00,"08337"
"4810",151745,8,"Baden-Württemberg","LK Waldshut","A80+","W",1,0,151745,2020-03-17 01:00:00,"08337"
"4811",151746,8,"Baden-Württemberg","LK Reutlingen","A05-A14","M",1,0,151746,2020-03-14 01:00:00,"08415"
"4812",151747,8,"Baden-Württemberg","LK Reutlingen","A15-A34","M",1,0,151747,2020-03-12 01:00:00,"08415"
"4813",151748,8,"Baden-Württemberg","LK Reutlingen","A15-A34","M",1,0,151748,2020-03-13 01:00:00,"08415"
"4814",151749,8,"Baden-Württemberg","LK Reutlingen","A15-A34","M",1,0,151749,2020-03-14 01:00:00,"08415"
"4815",151750,8,"Baden-Württemberg","LK Reutlingen","A15-A34","M",1,0,151750,2020-03-19 01:00:00,"08415"
"4816",151751,8,"Baden-Württemberg","LK Reutlingen","A15-A34","M",2,0,151751,2020-03-20 01:00:00,"08415"
"4817",151752,8,"Baden-Württemberg","LK Reutlingen","A15-A34","W",1,0,151752,2020-03-13 01:00:00,"08415"
"4818",151753,8,"Baden-Württemberg","LK Reutlingen","A15-A34","W",1,0,151753,2020-03-18 01:00:00,"08415"
"4819",151754,8,"Baden-Württemberg","LK Reutlingen","A15-A34","W",1,0,151754,2020-03-19 01:00:00,"08415"
"4820",151755,8,"Baden-Württemberg","LK Reutlingen","A15-A34","W",3,0,151755,2020-03-20 01:00:00,"08415"
"4821",151756,8,"Baden-Württemberg","LK Reutlingen","A35-A59","M",1,0,151756,2020-03-11 01:00:00,"08415"
"4822",151757,8,"Baden-Württemberg","LK Reutlingen","A35-A59","M",4,0,151757,2020-03-13 01:00:00,"08415"
"4823",151758,8,"Baden-Württemberg","LK Reutlingen","A35-A59","M",4,0,151758,2020-03-14 01:00:00,"08415"
"4824",151759,8,"Baden-Württemberg","LK Reutlingen","A35-A59","M",1,0,151759,2020-03-15 01:00:00,"08415"
"4825",151760,8,"Baden-Württemberg","LK Reutlingen","A35-A59","M",1,0,151760,2020-03-18 01:00:00,"08415"
"4826",151761,8,"Baden-Württemberg","LK Reutlingen","A35-A59","M",9,0,151761,2020-03-19 01:00:00,"08415"
"4827",151762,8,"Baden-Württemberg","LK Reutlingen","A35-A59","M",6,0,151762,2020-03-20 01:00:00,"08415"
"4828",151763,8,"Baden-Württemberg","LK Reutlingen","A35-A59","W",1,0,151763,2020-03-11 01:00:00,"08415"
"4829",151764,8,"Baden-Württemberg","LK Reutlingen","A35-A59","W",3,0,151764,2020-03-13 01:00:00,"08415"
"4830",151765,8,"Baden-Württemberg","LK Reutlingen","A35-A59","W",2,0,151765,2020-03-14 01:00:00,"08415"
"4831",151766,8,"Baden-Württemberg","LK Reutlingen","A35-A59","W",1,0,151766,2020-03-16 01:00:00,"08415"
"4832",151767,8,"Baden-Württemberg","LK Reutlingen","A35-A59","W",2,0,151767,2020-03-18 01:00:00,"08415"
"4833",151768,8,"Baden-Württemberg","LK Reutlingen","A35-A59","W",11,0,151768,2020-03-19 01:00:00,"08415"
"4834",151769,8,"Baden-Württemberg","LK Reutlingen","A35-A59","W",7,0,151769,2020-03-20 01:00:00,"08415"
"4835",151770,8,"Baden-Württemberg","LK Reutlingen","A60-A79","M",1,0,151770,2020-03-11 01:00:00,"08415"
"4836",151771,8,"Baden-Württemberg","LK Reutlingen","A60-A79","M",1,0,151771,2020-03-12 01:00:00,"08415"
"4837",151772,8,"Baden-Württemberg","LK Reutlingen","A60-A79","M",2,0,151772,2020-03-13 01:00:00,"08415"
"4838",151773,8,"Baden-Württemberg","LK Reutlingen","A60-A79","M",1,0,151773,2020-03-14 01:00:00,"08415"
"4839",151774,8,"Baden-Württemberg","LK Reutlingen","A60-A79","M",1,0,151774,2020-03-15 01:00:00,"08415"
"4840",151775,8,"Baden-Württemberg","LK Reutlingen","A60-A79","M",1,0,151775,2020-03-17 01:00:00,"08415"
"4841",151776,8,"Baden-Württemberg","LK Reutlingen","A60-A79","M",1,0,151776,2020-03-18 01:00:00,"08415"
"4842",151777,8,"Baden-Württemberg","LK Reutlingen","A60-A79","M",3,0,151777,2020-03-19 01:00:00,"08415"
"4843",151778,8,"Baden-Württemberg","LK Reutlingen","A60-A79","M",1,0,151778,2020-03-20 01:00:00,"08415"
"4844",151779,8,"Baden-Württemberg","LK Reutlingen","A60-A79","W",1,0,151779,2020-03-10 01:00:00,"08415"
"4845",151780,8,"Baden-Württemberg","LK Reutlingen","A60-A79","W",1,0,151780,2020-03-11 01:00:00,"08415"
"4846",151781,8,"Baden-Württemberg","LK Reutlingen","A60-A79","W",1,0,151781,2020-03-14 01:00:00,"08415"
"4847",151782,8,"Baden-Württemberg","LK Reutlingen","A60-A79","W",1,0,151782,2020-03-17 01:00:00,"08415"
"4848",151783,8,"Baden-Württemberg","LK Reutlingen","A60-A79","W",4,0,151783,2020-03-18 01:00:00,"08415"
"4849",151784,8,"Baden-Württemberg","LK Reutlingen","A60-A79","W",1,0,151784,2020-03-20 01:00:00,"08415"
"4850",151785,8,"Baden-Württemberg","LK Reutlingen","A80+","M",2,0,151785,2020-03-19 01:00:00,"08415"
"4851",151786,8,"Baden-Württemberg","LK Reutlingen","A80+","W",1,0,151786,2020-03-12 01:00:00,"08415"
"4852",151787,8,"Baden-Württemberg","LK Reutlingen","A80+","W",2,1,151787,2020-03-19 01:00:00,"08415"
"4853",151788,8,"Baden-Württemberg","LK Reutlingen","unbekannt","M",1,0,151788,2020-03-19 01:00:00,"08415"
"4854",151789,8,"Baden-Württemberg","LK Reutlingen","unbekannt","W",1,0,151789,2020-03-19 01:00:00,"08415"
"4855",151790,8,"Baden-Württemberg","LK Tübingen","A00-A04","M",1,0,151790,2020-03-14 01:00:00,"08416"
"4856",151791,8,"Baden-Württemberg","LK Tübingen","A00-A04","M",1,0,151791,2020-03-19 01:00:00,"08416"
"4857",151792,8,"Baden-Württemberg","LK Tübingen","A00-A04","unbekannt",1,0,151792,2020-03-14 01:00:00,"08416"
"4858",151793,8,"Baden-Württemberg","LK Tübingen","A05-A14","M",1,0,151793,2020-03-16 01:00:00,"08416"
"4859",151794,8,"Baden-Württemberg","LK Tübingen","A05-A14","W",1,0,151794,2020-03-10 01:00:00,"08416"
"4860",151795,8,"Baden-Württemberg","LK Tübingen","A05-A14","W",1,0,151795,2020-03-14 01:00:00,"08416"
"4861",151796,8,"Baden-Württemberg","LK Tübingen","A15-A34","M",2,0,151796,2020-03-11 01:00:00,"08416"
"4862",151797,8,"Baden-Württemberg","LK Tübingen","A15-A34","M",1,0,151797,2020-03-12 01:00:00,"08416"
"4863",151798,8,"Baden-Württemberg","LK Tübingen","A15-A34","M",4,0,151798,2020-03-13 01:00:00,"08416"
"4864",151799,8,"Baden-Württemberg","LK Tübingen","A15-A34","M",3,0,151799,2020-03-14 01:00:00,"08416"
"4865",151800,8,"Baden-Württemberg","LK Tübingen","A15-A34","M",3,0,151800,2020-03-15 01:00:00,"08416"
"4866",151801,8,"Baden-Württemberg","LK Tübingen","A15-A34","M",1,0,151801,2020-03-16 01:00:00,"08416"
"4867",151802,8,"Baden-Württemberg","LK Tübingen","A15-A34","M",3,0,151802,2020-03-17 01:00:00,"08416"
"4868",151803,8,"Baden-Württemberg","LK Tübingen","A15-A34","M",1,0,151803,2020-03-18 01:00:00,"08416"
"4869",151804,8,"Baden-Württemberg","LK Tübingen","A15-A34","M",2,0,151804,2020-03-19 01:00:00,"08416"
"4870",151805,8,"Baden-Württemberg","LK Tübingen","A15-A34","unbekannt",1,0,151805,2020-03-15 01:00:00,"08416"
"4871",151806,8,"Baden-Württemberg","LK Tübingen","A15-A34","W",1,0,151806,2020-02-25 01:00:00,"08416"
"4872",151807,8,"Baden-Württemberg","LK Tübingen","A15-A34","W",1,0,151807,2020-03-11 01:00:00,"08416"
"4873",151808,8,"Baden-Württemberg","LK Tübingen","A15-A34","W",1,0,151808,2020-03-12 01:00:00,"08416"
"4874",151809,8,"Baden-Württemberg","LK Tübingen","A15-A34","W",4,0,151809,2020-03-13 01:00:00,"08416"
"4875",151810,8,"Baden-Württemberg","LK Tübingen","A15-A34","W",6,0,151810,2020-03-15 01:00:00,"08416"
"4876",151811,8,"Baden-Württemberg","LK Tübingen","A15-A34","W",1,0,151811,2020-03-17 01:00:00,"08416"
"4877",151812,8,"Baden-Württemberg","LK Tübingen","A15-A34","W",1,0,151812,2020-03-18 01:00:00,"08416"
"4878",151813,8,"Baden-Württemberg","LK Tübingen","A15-A34","W",2,0,151813,2020-03-19 01:00:00,"08416"
"4879",151814,8,"Baden-Württemberg","LK Tübingen","A35-A59","M",1,0,151814,2020-02-26 01:00:00,"08416"
"4880",151815,8,"Baden-Württemberg","LK Tübingen","A35-A59","M",1,0,151815,2020-03-07 01:00:00,"08416"
"4881",151816,8,"Baden-Württemberg","LK Tübingen","A35-A59","M",2,0,151816,2020-03-11 01:00:00,"08416"
"4882",151817,8,"Baden-Württemberg","LK Tübingen","A35-A59","M",2,0,151817,2020-03-12 01:00:00,"08416"
"4883",151818,8,"Baden-Württemberg","LK Tübingen","A35-A59","M",8,0,151818,2020-03-13 01:00:00,"08416"
"4884",151819,8,"Baden-Württemberg","LK Tübingen","A35-A59","M",3,0,151819,2020-03-15 01:00:00,"08416"
"4885",151820,8,"Baden-Württemberg","LK Tübingen","A35-A59","M",2,0,151820,2020-03-16 01:00:00,"08416"
"4886",151821,8,"Baden-Württemberg","LK Tübingen","A35-A59","M",4,0,151821,2020-03-17 01:00:00,"08416"
"4887",151822,8,"Baden-Württemberg","LK Tübingen","A35-A59","M",3,0,151822,2020-03-19 01:00:00,"08416"
"4888",151823,8,"Baden-Württemberg","LK Tübingen","A35-A59","W",2,0,151823,2020-03-10 01:00:00,"08416"
"4889",151824,8,"Baden-Württemberg","LK Tübingen","A35-A59","W",2,0,151824,2020-03-11 01:00:00,"08416"
"4890",151825,8,"Baden-Württemberg","LK Tübingen","A35-A59","W",1,0,151825,2020-03-12 01:00:00,"08416"
"4891",151826,8,"Baden-Württemberg","LK Tübingen","A35-A59","W",4,0,151826,2020-03-13 01:00:00,"08416"
"4892",151827,8,"Baden-Württemberg","LK Tübingen","A35-A59","W",4,0,151827,2020-03-15 01:00:00,"08416"
"4893",151828,8,"Baden-Württemberg","LK Tübingen","A35-A59","W",4,0,151828,2020-03-16 01:00:00,"08416"
"4894",151829,8,"Baden-Württemberg","LK Tübingen","A35-A59","W",4,0,151829,2020-03-17 01:00:00,"08416"
"4895",151830,8,"Baden-Württemberg","LK Tübingen","A35-A59","W",5,0,151830,2020-03-19 01:00:00,"08416"
"4896",151831,8,"Baden-Württemberg","LK Tübingen","A60-A79","M",1,0,151831,2020-03-09 01:00:00,"08416"
"4897",151832,8,"Baden-Württemberg","LK Tübingen","A60-A79","M",2,0,151832,2020-03-16 01:00:00,"08416"
"4898",151833,8,"Baden-Württemberg","LK Tübingen","A60-A79","M",2,0,151833,2020-03-17 01:00:00,"08416"
"4899",151834,8,"Baden-Württemberg","LK Tübingen","A60-A79","M",2,0,151834,2020-03-18 01:00:00,"08416"
"4900",151835,8,"Baden-Württemberg","LK Tübingen","A60-A79","M",1,0,151835,2020-03-19 01:00:00,"08416"
"4901",151836,8,"Baden-Württemberg","LK Tübingen","A60-A79","W",1,0,151836,2020-03-14 01:00:00,"08416"
"4902",151837,8,"Baden-Württemberg","LK Tübingen","A60-A79","W",1,0,151837,2020-03-15 01:00:00,"08416"
"4903",151838,8,"Baden-Württemberg","LK Tübingen","A60-A79","W",1,0,151838,2020-03-17 01:00:00,"08416"
"4904",151839,8,"Baden-Württemberg","LK Tübingen","A60-A79","W",2,0,151839,2020-03-18 01:00:00,"08416"
"4905",151840,8,"Baden-Württemberg","LK Tübingen","A80+","M",1,0,151840,2020-03-16 01:00:00,"08416"
"4906",151841,8,"Baden-Württemberg","LK Tübingen","A80+","M",1,0,151841,2020-03-17 01:00:00,"08416"
"4907",151842,8,"Baden-Württemberg","LK Tübingen","A80+","W",2,0,151842,2020-03-18 01:00:00,"08416"
"4908",151843,8,"Baden-Württemberg","LK Tübingen","A80+","W",1,0,151843,2020-03-19 01:00:00,"08416"
"4909",151844,8,"Baden-Württemberg","LK Zollernalbkreis","A15-A34","M",2,0,151844,2020-03-04 01:00:00,"08417"
"4910",151845,8,"Baden-Württemberg","LK Zollernalbkreis","A15-A34","M",1,0,151845,2020-03-09 01:00:00,"08417"
"4911",151846,8,"Baden-Württemberg","LK Zollernalbkreis","A15-A34","M",1,0,151846,2020-03-14 01:00:00,"08417"
"4912",151847,8,"Baden-Württemberg","LK Zollernalbkreis","A15-A34","M",1,0,151847,2020-03-19 01:00:00,"08417"
"4913",151848,8,"Baden-Württemberg","LK Zollernalbkreis","A15-A34","W",1,0,151848,2020-03-03 01:00:00,"08417"
"4914",151849,8,"Baden-Württemberg","LK Zollernalbkreis","A15-A34","W",2,0,151849,2020-03-04 01:00:00,"08417"
"4915",151850,8,"Baden-Württemberg","LK Zollernalbkreis","A15-A34","W",2,0,151850,2020-03-17 01:00:00,"08417"
"4916",151851,8,"Baden-Württemberg","LK Zollernalbkreis","A35-A59","M",1,0,151851,2020-03-03 01:00:00,"08417"
"4917",151852,8,"Baden-Württemberg","LK Zollernalbkreis","A35-A59","M",2,0,151852,2020-03-04 01:00:00,"08417"
"4918",151853,8,"Baden-Württemberg","LK Zollernalbkreis","A35-A59","M",1,0,151853,2020-03-10 01:00:00,"08417"
"4919",151854,8,"Baden-Württemberg","LK Zollernalbkreis","A35-A59","M",1,0,151854,2020-03-15 01:00:00,"08417"
"4920",151855,8,"Baden-Württemberg","LK Zollernalbkreis","A35-A59","M",2,0,151855,2020-03-16 01:00:00,"08417"
"4921",151856,8,"Baden-Württemberg","LK Zollernalbkreis","A35-A59","M",5,0,151856,2020-03-17 01:00:00,"08417"
"4922",151857,8,"Baden-Württemberg","LK Zollernalbkreis","A35-A59","M",1,0,151857,2020-03-18 01:00:00,"08417"
"4923",151858,8,"Baden-Württemberg","LK Zollernalbkreis","A35-A59","M",2,0,151858,2020-03-19 01:00:00,"08417"
"4924",151859,8,"Baden-Württemberg","LK Zollernalbkreis","A35-A59","W",1,0,151859,2020-03-04 01:00:00,"08417"
"4925",151860,8,"Baden-Württemberg","LK Zollernalbkreis","A35-A59","W",1,0,151860,2020-03-05 01:00:00,"08417"
"4926",151861,8,"Baden-Württemberg","LK Zollernalbkreis","A35-A59","W",1,0,151861,2020-03-10 01:00:00,"08417"
"4927",151862,8,"Baden-Württemberg","LK Zollernalbkreis","A35-A59","W",1,0,151862,2020-03-11 01:00:00,"08417"
"4928",151863,8,"Baden-Württemberg","LK Zollernalbkreis","A35-A59","W",4,0,151863,2020-03-13 01:00:00,"08417"
"4929",151864,8,"Baden-Württemberg","LK Zollernalbkreis","A35-A59","W",1,0,151864,2020-03-14 01:00:00,"08417"
"4930",151865,8,"Baden-Württemberg","LK Zollernalbkreis","A35-A59","W",3,0,151865,2020-03-16 01:00:00,"08417"
"4931",151866,8,"Baden-Württemberg","LK Zollernalbkreis","A35-A59","W",4,0,151866,2020-03-17 01:00:00,"08417"
"4932",151867,8,"Baden-Württemberg","LK Zollernalbkreis","A35-A59","W",2,0,151867,2020-03-18 01:00:00,"08417"
"4933",151868,8,"Baden-Württemberg","LK Zollernalbkreis","A35-A59","W",3,0,151868,2020-03-19 01:00:00,"08417"
"4934",151869,8,"Baden-Württemberg","LK Zollernalbkreis","A60-A79","M",1,0,151869,2020-03-02 01:00:00,"08417"
"4935",151870,8,"Baden-Württemberg","LK Zollernalbkreis","A60-A79","M",1,0,151870,2020-03-04 01:00:00,"08417"
"4936",151871,8,"Baden-Württemberg","LK Zollernalbkreis","A60-A79","M",1,0,151871,2020-03-05 01:00:00,"08417"
"4937",151872,8,"Baden-Württemberg","LK Zollernalbkreis","A60-A79","M",3,0,151872,2020-03-10 01:00:00,"08417"
"4938",151873,8,"Baden-Württemberg","LK Zollernalbkreis","A60-A79","M",2,0,151873,2020-03-13 01:00:00,"08417"
"4939",151874,8,"Baden-Württemberg","LK Zollernalbkreis","A60-A79","M",1,0,151874,2020-03-16 01:00:00,"08417"
"4940",151875,8,"Baden-Württemberg","LK Zollernalbkreis","A60-A79","M",2,0,151875,2020-03-17 01:00:00,"08417"
"4941",151876,8,"Baden-Württemberg","LK Zollernalbkreis","A60-A79","M",1,0,151876,2020-03-18 01:00:00,"08417"
"4942",151877,8,"Baden-Württemberg","LK Zollernalbkreis","A60-A79","M",2,0,151877,2020-03-19 01:00:00,"08417"
"4943",151878,8,"Baden-Württemberg","LK Zollernalbkreis","A60-A79","W",1,0,151878,2020-03-04 01:00:00,"08417"
"4944",151879,8,"Baden-Württemberg","LK Zollernalbkreis","A60-A79","W",1,0,151879,2020-03-10 01:00:00,"08417"
"4945",151880,8,"Baden-Württemberg","LK Zollernalbkreis","A60-A79","W",2,0,151880,2020-03-13 01:00:00,"08417"
"4946",151881,8,"Baden-Württemberg","LK Zollernalbkreis","A60-A79","W",1,0,151881,2020-03-14 01:00:00,"08417"
"4947",151882,8,"Baden-Württemberg","LK Zollernalbkreis","A60-A79","W",2,0,151882,2020-03-17 01:00:00,"08417"
"4948",151883,8,"Baden-Württemberg","LK Zollernalbkreis","A60-A79","W",1,0,151883,2020-03-18 01:00:00,"08417"
"4949",151884,8,"Baden-Württemberg","LK Zollernalbkreis","A60-A79","W",2,0,151884,2020-03-19 01:00:00,"08417"
"4950",151885,8,"Baden-Württemberg","SK Ulm","A00-A04","W",1,0,151885,2020-03-19 01:00:00,"08421"
"4951",151886,8,"Baden-Württemberg","SK Ulm","A05-A14","M",1,0,151886,2020-03-03 01:00:00,"08421"
"4952",151887,8,"Baden-Württemberg","SK Ulm","A05-A14","M",1,0,151887,2020-03-18 01:00:00,"08421"
"4953",151888,8,"Baden-Württemberg","SK Ulm","A15-A34","M",1,0,151888,2020-03-13 01:00:00,"08421"
"4954",151889,8,"Baden-Württemberg","SK Ulm","A15-A34","M",2,0,151889,2020-03-19 01:00:00,"08421"
"4955",151890,8,"Baden-Württemberg","SK Ulm","A15-A34","W",1,0,151890,2020-03-08 01:00:00,"08421"
"4956",151891,8,"Baden-Württemberg","SK Ulm","A15-A34","W",1,0,151891,2020-03-12 01:00:00,"08421"
"4957",151892,8,"Baden-Württemberg","SK Ulm","A15-A34","W",1,0,151892,2020-03-13 01:00:00,"08421"
"4958",151893,8,"Baden-Württemberg","SK Ulm","A15-A34","W",1,0,151893,2020-03-14 01:00:00,"08421"
"4959",151894,8,"Baden-Württemberg","SK Ulm","A15-A34","W",2,0,151894,2020-03-17 01:00:00,"08421"
"4960",151895,8,"Baden-Württemberg","SK Ulm","A35-A59","M",1,0,151895,2020-03-04 01:00:00,"08421"
"4961",151896,8,"Baden-Württemberg","SK Ulm","A35-A59","M",1,0,151896,2020-03-11 01:00:00,"08421"
