"","id","IdBundesland","Bundesland","Landkreis","Altersgruppe","Geschlecht","AnzahlFall","AnzahlTodesfall","ObjectId","Meldedatum","IdLandkreis","Datenstand"
"189",163588,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A60-A79","W",2,0,163588,2020-03-12 01:00:00,"01058","22.03.2020 00:00"
"190",163589,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A60-A79","W",1,0,163589,2020-03-13 01:00:00,"01058","22.03.2020 00:00"
"191",163590,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A60-A79","W",1,0,163590,2020-03-17 01:00:00,"01058","22.03.2020 00:00"
"192",163591,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A60-A79","W",1,0,163591,2020-03-18 01:00:00,"01058","22.03.2020 00:00"
"193",163592,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A60-A79","W",1,0,163592,2020-03-20 01:00:00,"01058","22.03.2020 00:00"
"194",163593,1,"Schleswig-Holstein","LK Rendsburg-Eckernförde","A80+","W",1,0,163593,2020-03-19 01:00:00,"01058","22.03.2020 00:00"
"195",163594,1,"Schleswig-Holstein","LK Schleswig-Flensburg","A05-A14","M",2,0,163594,2020-03-15 01:00:00,"01059","22.03.2020 00:00"
"196",163595,1,"Schleswig-Holstein","LK Schleswig-Flensburg","A05-A14","M",1,0,163595,2020-03-17 01:00:00,"01059","22.03.2020 00:00"
"197",163596,1,"Schleswig-Holstein","LK Schleswig-Flensburg","A05-A14","W",1,0,163596,2020-03-15 01:00:00,"01059","22.03.2020 00:00"
"198",163597,1,"Schleswig-Holstein","LK Schleswig-Flensburg","A15-A34","W",1,0,163597,2020-03-16 01:00:00,"01059","22.03.2020 00:00"
"199",163598,1,"Schleswig-Holstein","LK Schleswig-Flensburg","A35-A59","M",1,0,163598,2020-03-11 01:00:00,"01059","22.03.2020 00:00"
"200",163599,1,"Schleswig-Holstein","LK Schleswig-Flensburg","A35-A59","M",2,0,163599,2020-03-12 01:00:00,"01059","22.03.2020 00:00"
"201",163600,1,"Schleswig-Holstein","LK Schleswig-Flensburg","A35-A59","M",2,0,163600,2020-03-13 01:00:00,"01059","22.03.2020 00:00"
"202",163601,1,"Schleswig-Holstein","LK Schleswig-Flensburg","A35-A59","M",4,0,163601,2020-03-14 01:00:00,"01059","22.03.2020 00:00"
"203",163602,1,"Schleswig-Holstein","LK Schleswig-Flensburg","A35-A59","M",1,0,163602,2020-03-18 01:00:00,"01059","22.03.2020 00:00"
"204",163603,1,"Schleswig-Holstein","LK Schleswig-Flensburg","A35-A59","M",1,0,163603,2020-03-20 01:00:00,"01059","22.03.2020 00:00"
"205",163604,1,"Schleswig-Holstein","LK Schleswig-Flensburg","A35-A59","M",1,0,163604,2020-03-21 01:00:00,"01059","22.03.2020 00:00"
"206",163605,1,"Schleswig-Holstein","LK Schleswig-Flensburg","A35-A59","W",1,0,163605,2020-03-13 01:00:00,"01059","22.03.2020 00:00"
"207",163606,1,"Schleswig-Holstein","LK Schleswig-Flensburg","A35-A59","W",1,0,163606,2020-03-14 01:00:00,"01059","22.03.2020 00:00"
"208",163607,1,"Schleswig-Holstein","LK Schleswig-Flensburg","A35-A59","W",2,0,163607,2020-03-15 01:00:00,"01059","22.03.2020 00:00"
"209",163608,1,"Schleswig-Holstein","LK Schleswig-Flensburg","A35-A59","W",1,0,163608,2020-03-19 01:00:00,"01059","22.03.2020 00:00"
"210",163609,1,"Schleswig-Holstein","LK Schleswig-Flensburg","A60-A79","M",1,0,163609,2020-03-18 01:00:00,"01059","22.03.2020 00:00"
"211",163610,1,"Schleswig-Holstein","LK Schleswig-Flensburg","A60-A79","W",1,0,163610,2020-03-18 01:00:00,"01059","22.03.2020 00:00"
"212",163611,1,"Schleswig-Holstein","LK Schleswig-Flensburg","A80+","M",1,0,163611,2020-03-19 01:00:00,"01059","22.03.2020 00:00"
"213",163612,1,"Schleswig-Holstein","LK Segeberg","A15-A34","M",1,0,163612,2020-03-16 01:00:00,"01060","22.03.2020 00:00"
"214",163613,1,"Schleswig-Holstein","LK Segeberg","A15-A34","M",1,0,163613,2020-03-17 01:00:00,"01060","22.03.2020 00:00"
"215",163614,1,"Schleswig-Holstein","LK Segeberg","A15-A34","M",1,0,163614,2020-03-19 01:00:00,"01060","22.03.2020 00:00"
"216",163615,1,"Schleswig-Holstein","LK Segeberg","A15-A34","M",1,0,163615,2020-03-21 01:00:00,"01060","22.03.2020 00:00"
"217",163616,1,"Schleswig-Holstein","LK Segeberg","A15-A34","W",2,0,163616,2020-03-20 01:00:00,"01060","22.03.2020 00:00"
"218",163617,1,"Schleswig-Holstein","LK Segeberg","A35-A59","M",1,0,163617,2020-03-12 01:00:00,"01060","22.03.2020 00:00"
"219",163618,1,"Schleswig-Holstein","LK Segeberg","A35-A59","M",2,0,163618,2020-03-14 01:00:00,"01060","22.03.2020 00:00"
"220",163619,1,"Schleswig-Holstein","LK Segeberg","A35-A59","M",2,0,163619,2020-03-16 01:00:00,"01060","22.03.2020 00:00"
"221",163620,1,"Schleswig-Holstein","LK Segeberg","A35-A59","M",1,0,163620,2020-03-17 01:00:00,"01060","22.03.2020 00:00"
"222",163621,1,"Schleswig-Holstein","LK Segeberg","A35-A59","M",1,0,163621,2020-03-18 01:00:00,"01060","22.03.2020 00:00"
"223",163622,1,"Schleswig-Holstein","LK Segeberg","A35-A59","M",1,0,163622,2020-03-19 01:00:00,"01060","22.03.2020 00:00"
"224",163623,1,"Schleswig-Holstein","LK Segeberg","A35-A59","M",3,0,163623,2020-03-20 01:00:00,"01060","22.03.2020 00:00"
"225",163624,1,"Schleswig-Holstein","LK Segeberg","A35-A59","W",1,0,163624,2020-03-16 01:00:00,"01060","22.03.2020 00:00"
"226",163625,1,"Schleswig-Holstein","LK Segeberg","A35-A59","W",1,0,163625,2020-03-18 01:00:00,"01060","22.03.2020 00:00"
"227",163626,1,"Schleswig-Holstein","LK Segeberg","A35-A59","W",2,0,163626,2020-03-19 01:00:00,"01060","22.03.2020 00:00"
"228",163627,1,"Schleswig-Holstein","LK Segeberg","A60-A79","M",1,0,163627,2020-02-28 01:00:00,"01060","22.03.2020 00:00"
"229",163628,1,"Schleswig-Holstein","LK Segeberg","A60-A79","M",1,0,163628,2020-03-17 01:00:00,"01060","22.03.2020 00:00"
"230",163629,1,"Schleswig-Holstein","LK Segeberg","A60-A79","M",2,0,163629,2020-03-18 01:00:00,"01060","22.03.2020 00:00"
"231",163630,1,"Schleswig-Holstein","LK Segeberg","A60-A79","W",1,0,163630,2020-03-06 01:00:00,"01060","22.03.2020 00:00"
"232",163631,1,"Schleswig-Holstein","LK Segeberg","A60-A79","W",1,0,163631,2020-03-12 01:00:00,"01060","22.03.2020 00:00"
"233",163632,1,"Schleswig-Holstein","LK Segeberg","A60-A79","W",1,0,163632,2020-03-17 01:00:00,"01060","22.03.2020 00:00"
"234",163633,1,"Schleswig-Holstein","LK Segeberg","A80+","M",1,0,163633,2020-03-21 01:00:00,"01060","22.03.2020 00:00"
"235",163634,1,"Schleswig-Holstein","LK Steinburg","A15-A34","M",1,0,163634,2020-03-14 01:00:00,"01061","22.03.2020 00:00"
"236",163635,1,"Schleswig-Holstein","LK Steinburg","A15-A34","M",1,0,163635,2020-03-19 01:00:00,"01061","22.03.2020 00:00"
"237",163636,1,"Schleswig-Holstein","LK Steinburg","A15-A34","W",1,0,163636,2020-03-19 01:00:00,"01061","22.03.2020 00:00"
"238",163637,1,"Schleswig-Holstein","LK Steinburg","A15-A34","W",2,0,163637,2020-03-20 01:00:00,"01061","22.03.2020 00:00"
"239",163638,1,"Schleswig-Holstein","LK Steinburg","A35-A59","M",1,0,163638,2020-03-19 01:00:00,"01061","22.03.2020 00:00"
"240",163639,1,"Schleswig-Holstein","LK Steinburg","A35-A59","M",1,0,163639,2020-03-20 01:00:00,"01061","22.03.2020 00:00"
"241",163640,1,"Schleswig-Holstein","LK Steinburg","A35-A59","W",2,0,163640,2020-03-13 01:00:00,"01061","22.03.2020 00:00"
"242",163641,1,"Schleswig-Holstein","LK Steinburg","A35-A59","W",2,0,163641,2020-03-20 01:00:00,"01061","22.03.2020 00:00"
"243",163642,1,"Schleswig-Holstein","LK Steinburg","A60-A79","M",1,0,163642,2020-03-19 01:00:00,"01061","22.03.2020 00:00"
"244",163643,1,"Schleswig-Holstein","LK Stormarn","A05-A14","M",1,0,163643,2020-03-17 01:00:00,"01062","22.03.2020 00:00"
"245",163644,1,"Schleswig-Holstein","LK Stormarn","A15-A34","M",1,0,163644,2020-03-12 01:00:00,"01062","22.03.2020 00:00"
"246",163645,1,"Schleswig-Holstein","LK Stormarn","A15-A34","W",2,0,163645,2020-03-16 01:00:00,"01062","22.03.2020 00:00"
"247",163646,1,"Schleswig-Holstein","LK Stormarn","A15-A34","W",1,0,163646,2020-03-19 01:00:00,"01062","22.03.2020 00:00"
"248",163647,1,"Schleswig-Holstein","LK Stormarn","A15-A34","W",1,0,163647,2020-03-20 01:00:00,"01062","22.03.2020 00:00"
"249",163648,1,"Schleswig-Holstein","LK Stormarn","A35-A59","M",1,0,163648,2020-03-12 01:00:00,"01062","22.03.2020 00:00"
"250",163649,1,"Schleswig-Holstein","LK Stormarn","A35-A59","M",2,0,163649,2020-03-13 01:00:00,"01062","22.03.2020 00:00"
"251",163650,1,"Schleswig-Holstein","LK Stormarn","A35-A59","M",1,0,163650,2020-03-14 01:00:00,"01062","22.03.2020 00:00"
"252",163651,1,"Schleswig-Holstein","LK Stormarn","A35-A59","M",2,0,163651,2020-03-18 01:00:00,"01062","22.03.2020 00:00"
"253",163652,1,"Schleswig-Holstein","LK Stormarn","A35-A59","W",1,0,163652,2020-03-13 01:00:00,"01062","22.03.2020 00:00"
"254",163653,1,"Schleswig-Holstein","LK Stormarn","A35-A59","W",1,0,163653,2020-03-17 01:00:00,"01062","22.03.2020 00:00"
"255",163654,1,"Schleswig-Holstein","LK Stormarn","A60-A79","M",1,0,163654,2020-03-19 01:00:00,"01062","22.03.2020 00:00"
"256",163655,1,"Schleswig-Holstein","LK Stormarn","A60-A79","W",1,0,163655,2020-03-19 01:00:00,"01062","22.03.2020 00:00"
"257",163656,1,"Schleswig-Holstein","LK Stormarn","A80+","M",1,0,163656,2020-03-18 01:00:00,"01062","22.03.2020 00:00"
"258",163657,2,"Hamburg","SK Hamburg","A00-A04","M",1,0,163657,2020-03-10 01:00:00,"02000","22.03.2020 00:00"
"259",163658,2,"Hamburg","SK Hamburg","A00-A04","M",1,0,163658,2020-03-15 01:00:00,"02000","22.03.2020 00:00"
"260",163659,2,"Hamburg","SK Hamburg","A00-A04","M",1,0,163659,2020-03-17 01:00:00,"02000","22.03.2020 00:00"
"261",163660,2,"Hamburg","SK Hamburg","A00-A04","M",1,0,163660,2020-03-18 01:00:00,"02000","22.03.2020 00:00"
"262",163661,2,"Hamburg","SK Hamburg","A00-A04","W",1,0,163661,2020-03-13 01:00:00,"02000","22.03.2020 00:00"
"263",163662,2,"Hamburg","SK Hamburg","A00-A04","W",2,0,163662,2020-03-14 01:00:00,"02000","22.03.2020 00:00"
"264",163663,2,"Hamburg","SK Hamburg","A00-A04","W",1,0,163663,2020-03-17 01:00:00,"02000","22.03.2020 00:00"
"265",163664,2,"Hamburg","SK Hamburg","A05-A14","M",1,0,163664,2020-03-11 01:00:00,"02000","22.03.2020 00:00"
"266",163665,2,"Hamburg","SK Hamburg","A05-A14","M",4,0,163665,2020-03-12 01:00:00,"02000","22.03.2020 00:00"
"267",163666,2,"Hamburg","SK Hamburg","A05-A14","M",3,0,163666,2020-03-14 01:00:00,"02000","22.03.2020 00:00"
"268",163667,2,"Hamburg","SK Hamburg","A05-A14","M",3,0,163667,2020-03-16 01:00:00,"02000","22.03.2020 00:00"
"269",163668,2,"Hamburg","SK Hamburg","A05-A14","M",2,0,163668,2020-03-17 01:00:00,"02000","22.03.2020 00:00"
"270",163669,2,"Hamburg","SK Hamburg","A05-A14","M",4,0,163669,2020-03-19 01:00:00,"02000","22.03.2020 00:00"
"271",163670,2,"Hamburg","SK Hamburg","A05-A14","M",1,0,163670,2020-03-20 01:00:00,"02000","22.03.2020 00:00"
"272",163671,2,"Hamburg","SK Hamburg","A05-A14","W",1,0,163671,2020-03-11 01:00:00,"02000","22.03.2020 00:00"
"273",163672,2,"Hamburg","SK Hamburg","A05-A14","W",1,0,163672,2020-03-14 01:00:00,"02000","22.03.2020 00:00"
"274",163673,2,"Hamburg","SK Hamburg","A05-A14","W",3,0,163673,2020-03-15 01:00:00,"02000","22.03.2020 00:00"
"275",163674,2,"Hamburg","SK Hamburg","A05-A14","W",4,0,163674,2020-03-16 01:00:00,"02000","22.03.2020 00:00"
"276",163675,2,"Hamburg","SK Hamburg","A05-A14","W",3,0,163675,2020-03-17 01:00:00,"02000","22.03.2020 00:00"
"277",163676,2,"Hamburg","SK Hamburg","A05-A14","W",1,0,163676,2020-03-18 01:00:00,"02000","22.03.2020 00:00"
"278",163677,2,"Hamburg","SK Hamburg","A15-A34","M",1,0,163677,2020-03-06 01:00:00,"02000","22.03.2020 00:00"
"279",163678,2,"Hamburg","SK Hamburg","A15-A34","M",1,0,163678,2020-03-07 01:00:00,"02000","22.03.2020 00:00"
"280",163679,2,"Hamburg","SK Hamburg","A15-A34","M",1,0,163679,2020-03-08 01:00:00,"02000","22.03.2020 00:00"
"281",163680,2,"Hamburg","SK Hamburg","A15-A34","M",1,0,163680,2020-03-09 01:00:00,"02000","22.03.2020 00:00"
"282",163681,2,"Hamburg","SK Hamburg","A15-A34","M",5,0,163681,2020-03-10 01:00:00,"02000","22.03.2020 00:00"
"283",163682,2,"Hamburg","SK Hamburg","A15-A34","M",4,0,163682,2020-03-11 01:00:00,"02000","22.03.2020 00:00"
"284",163683,2,"Hamburg","SK Hamburg","A15-A34","M",5,0,163683,2020-03-12 01:00:00,"02000","22.03.2020 00:00"
"285",163684,2,"Hamburg","SK Hamburg","A15-A34","M",7,0,163684,2020-03-13 01:00:00,"02000","22.03.2020 00:00"
"286",163685,2,"Hamburg","SK Hamburg","A15-A34","M",15,0,163685,2020-03-14 01:00:00,"02000","22.03.2020 00:00"
"287",163686,2,"Hamburg","SK Hamburg","A15-A34","M",13,0,163686,2020-03-15 01:00:00,"02000","22.03.2020 00:00"
"288",163687,2,"Hamburg","SK Hamburg","A15-A34","M",11,0,163687,2020-03-16 01:00:00,"02000","22.03.2020 00:00"
"289",163688,2,"Hamburg","SK Hamburg","A15-A34","M",15,0,163688,2020-03-17 01:00:00,"02000","22.03.2020 00:00"
"290",163689,2,"Hamburg","SK Hamburg","A15-A34","M",27,0,163689,2020-03-18 01:00:00,"02000","22.03.2020 00:00"
"291",163690,2,"Hamburg","SK Hamburg","A15-A34","M",36,0,163690,2020-03-19 01:00:00,"02000","22.03.2020 00:00"
"292",163691,2,"Hamburg","SK Hamburg","A15-A34","M",11,0,163691,2020-03-20 01:00:00,"02000","22.03.2020 00:00"
"293",163692,2,"Hamburg","SK Hamburg","A15-A34","unbekannt",1,0,163692,2020-03-17 01:00:00,"02000","22.03.2020 00:00"
"294",163693,2,"Hamburg","SK Hamburg","A15-A34","W",3,0,163693,2020-03-05 01:00:00,"02000","22.03.2020 00:00"
"295",163694,2,"Hamburg","SK Hamburg","A15-A34","W",1,0,163694,2020-03-06 01:00:00,"02000","22.03.2020 00:00"
"296",163695,2,"Hamburg","SK Hamburg","A15-A34","W",3,0,163695,2020-03-09 01:00:00,"02000","22.03.2020 00:00"
"297",163696,2,"Hamburg","SK Hamburg","A15-A34","W",2,0,163696,2020-03-10 01:00:00,"02000","22.03.2020 00:00"
"298",163697,2,"Hamburg","SK Hamburg","A15-A34","W",8,0,163697,2020-03-11 01:00:00,"02000","22.03.2020 00:00"
"299",163698,2,"Hamburg","SK Hamburg","A15-A34","W",2,0,163698,2020-03-12 01:00:00,"02000","22.03.2020 00:00"
"300",163699,2,"Hamburg","SK Hamburg","A15-A34","W",5,0,163699,2020-03-13 01:00:00,"02000","22.03.2020 00:00"
"301",163700,2,"Hamburg","SK Hamburg","A15-A34","W",14,0,163700,2020-03-14 01:00:00,"02000","22.03.2020 00:00"
"302",163701,2,"Hamburg","SK Hamburg","A15-A34","W",12,0,163701,2020-03-15 01:00:00,"02000","22.03.2020 00:00"
"303",163702,2,"Hamburg","SK Hamburg","A15-A34","W",12,0,163702,2020-03-16 01:00:00,"02000","22.03.2020 00:00"
"304",163703,2,"Hamburg","SK Hamburg","A15-A34","W",19,0,163703,2020-03-17 01:00:00,"02000","22.03.2020 00:00"
"305",163704,2,"Hamburg","SK Hamburg","A15-A34","W",19,0,163704,2020-03-18 01:00:00,"02000","22.03.2020 00:00"
"306",163705,2,"Hamburg","SK Hamburg","A15-A34","W",36,0,163705,2020-03-19 01:00:00,"02000","22.03.2020 00:00"
"307",163706,2,"Hamburg","SK Hamburg","A15-A34","W",11,0,163706,2020-03-20 01:00:00,"02000","22.03.2020 00:00"
"308",163707,2,"Hamburg","SK Hamburg","A15-A34","W",1,0,163707,2020-03-21 01:00:00,"02000","22.03.2020 00:00"
"309",163708,2,"Hamburg","SK Hamburg","A35-A59","M",1,0,163708,2020-03-04 01:00:00,"02000","22.03.2020 00:00"
"310",163709,2,"Hamburg","SK Hamburg","A35-A59","M",1,0,163709,2020-03-05 01:00:00,"02000","22.03.2020 00:00"
"311",163710,2,"Hamburg","SK Hamburg","A35-A59","M",1,0,163710,2020-03-07 01:00:00,"02000","22.03.2020 00:00"
"312",163711,2,"Hamburg","SK Hamburg","A35-A59","M",2,0,163711,2020-03-08 01:00:00,"02000","22.03.2020 00:00"
"313",163712,2,"Hamburg","SK Hamburg","A35-A59","M",8,0,163712,2020-03-09 01:00:00,"02000","22.03.2020 00:00"
"314",163713,2,"Hamburg","SK Hamburg","A35-A59","M",7,0,163713,2020-03-10 01:00:00,"02000","22.03.2020 00:00"
"315",163714,2,"Hamburg","SK Hamburg","A35-A59","M",8,0,163714,2020-03-11 01:00:00,"02000","22.03.2020 00:00"
"316",163715,2,"Hamburg","SK Hamburg","A35-A59","M",16,0,163715,2020-03-12 01:00:00,"02000","22.03.2020 00:00"
"317",163716,2,"Hamburg","SK Hamburg","A35-A59","M",10,0,163716,2020-03-13 01:00:00,"02000","22.03.2020 00:00"
"318",163717,2,"Hamburg","SK Hamburg","A35-A59","M",14,0,163717,2020-03-14 01:00:00,"02000","22.03.2020 00:00"
"319",163718,2,"Hamburg","SK Hamburg","A35-A59","M",16,0,163718,2020-03-15 01:00:00,"02000","22.03.2020 00:00"
"320",163719,2,"Hamburg","SK Hamburg","A35-A59","M",16,0,163719,2020-03-16 01:00:00,"02000","22.03.2020 00:00"
"321",163720,2,"Hamburg","SK Hamburg","A35-A59","M",35,0,163720,2020-03-17 01:00:00,"02000","22.03.2020 00:00"
"322",163721,2,"Hamburg","SK Hamburg","A35-A59","M",37,0,163721,2020-03-18 01:00:00,"02000","22.03.2020 00:00"
"323",163722,2,"Hamburg","SK Hamburg","A35-A59","M",44,0,163722,2020-03-19 01:00:00,"02000","22.03.2020 00:00"
"324",163723,2,"Hamburg","SK Hamburg","A35-A59","M",22,0,163723,2020-03-20 01:00:00,"02000","22.03.2020 00:00"
"325",163724,2,"Hamburg","SK Hamburg","A35-A59","M",1,0,163724,2020-03-21 01:00:00,"02000","22.03.2020 00:00"
"326",163725,2,"Hamburg","SK Hamburg","A35-A59","W",1,0,163725,2020-02-29 01:00:00,"02000","22.03.2020 00:00"
"327",163726,2,"Hamburg","SK Hamburg","A35-A59","W",1,0,163726,2020-03-04 01:00:00,"02000","22.03.2020 00:00"
"328",163727,2,"Hamburg","SK Hamburg","A35-A59","W",1,0,163727,2020-03-07 01:00:00,"02000","22.03.2020 00:00"
"329",163728,2,"Hamburg","SK Hamburg","A35-A59","W",2,0,163728,2020-03-08 01:00:00,"02000","22.03.2020 00:00"
"330",163729,2,"Hamburg","SK Hamburg","A35-A59","W",4,0,163729,2020-03-09 01:00:00,"02000","22.03.2020 00:00"
"331",163730,2,"Hamburg","SK Hamburg","A35-A59","W",5,0,163730,2020-03-10 01:00:00,"02000","22.03.2020 00:00"
"332",163731,2,"Hamburg","SK Hamburg","A35-A59","W",4,0,163731,2020-03-11 01:00:00,"02000","22.03.2020 00:00"
"333",163732,2,"Hamburg","SK Hamburg","A35-A59","W",12,0,163732,2020-03-12 01:00:00,"02000","22.03.2020 00:00"
"334",163733,2,"Hamburg","SK Hamburg","A35-A59","W",6,0,163733,2020-03-13 01:00:00,"02000","22.03.2020 00:00"
"335",163734,2,"Hamburg","SK Hamburg","A35-A59","W",18,0,163734,2020-03-14 01:00:00,"02000","22.03.2020 00:00"
"336",163735,2,"Hamburg","SK Hamburg","A35-A59","W",25,0,163735,2020-03-15 01:00:00,"02000","22.03.2020 00:00"
"337",163736,2,"Hamburg","SK Hamburg","A35-A59","W",15,0,163736,2020-03-16 01:00:00,"02000","22.03.2020 00:00"
"338",163737,2,"Hamburg","SK Hamburg","A35-A59","W",23,0,163737,2020-03-17 01:00:00,"02000","22.03.2020 00:00"
"339",163738,2,"Hamburg","SK Hamburg","A35-A59","W",26,0,163738,2020-03-18 01:00:00,"02000","22.03.2020 00:00"
"340",163739,2,"Hamburg","SK Hamburg","A35-A59","W",45,0,163739,2020-03-19 01:00:00,"02000","22.03.2020 00:00"
"341",163740,2,"Hamburg","SK Hamburg","A35-A59","W",9,0,163740,2020-03-20 01:00:00,"02000","22.03.2020 00:00"
"342",163741,2,"Hamburg","SK Hamburg","A35-A59","W",1,0,163741,2020-03-21 01:00:00,"02000","22.03.2020 00:00"
"343",163742,2,"Hamburg","SK Hamburg","A60-A79","M",2,0,163742,2020-03-09 01:00:00,"02000","22.03.2020 00:00"
"344",163743,2,"Hamburg","SK Hamburg","A60-A79","M",2,0,163743,2020-03-10 01:00:00,"02000","22.03.2020 00:00"
"345",163744,2,"Hamburg","SK Hamburg","A60-A79","M",1,0,163744,2020-03-11 01:00:00,"02000","22.03.2020 00:00"
"346",163745,2,"Hamburg","SK Hamburg","A60-A79","M",1,0,163745,2020-03-12 01:00:00,"02000","22.03.2020 00:00"
"347",163746,2,"Hamburg","SK Hamburg","A60-A79","M",3,0,163746,2020-03-14 01:00:00,"02000","22.03.2020 00:00"
"348",163747,2,"Hamburg","SK Hamburg","A60-A79","M",5,0,163747,2020-03-16 01:00:00,"02000","22.03.2020 00:00"
"349",163748,2,"Hamburg","SK Hamburg","A60-A79","M",11,0,163748,2020-03-17 01:00:00,"02000","22.03.2020 00:00"
"350",163749,2,"Hamburg","SK Hamburg","A60-A79","M",9,0,163749,2020-03-18 01:00:00,"02000","22.03.2020 00:00"
"351",163750,2,"Hamburg","SK Hamburg","A60-A79","M",12,0,163750,2020-03-19 01:00:00,"02000","22.03.2020 00:00"
"352",163751,2,"Hamburg","SK Hamburg","A60-A79","M",6,0,163751,2020-03-20 01:00:00,"02000","22.03.2020 00:00"
"353",163752,2,"Hamburg","SK Hamburg","A60-A79","W",1,0,163752,2020-03-01 01:00:00,"02000","22.03.2020 00:00"
"354",163753,2,"Hamburg","SK Hamburg","A60-A79","W",1,0,163753,2020-03-05 01:00:00,"02000","22.03.2020 00:00"
"355",163754,2,"Hamburg","SK Hamburg","A60-A79","W",1,0,163754,2020-03-09 01:00:00,"02000","22.03.2020 00:00"
"356",163755,2,"Hamburg","SK Hamburg","A60-A79","W",2,0,163755,2020-03-10 01:00:00,"02000","22.03.2020 00:00"
"357",163756,2,"Hamburg","SK Hamburg","A60-A79","W",1,0,163756,2020-03-11 01:00:00,"02000","22.03.2020 00:00"
"358",163757,2,"Hamburg","SK Hamburg","A60-A79","W",1,0,163757,2020-03-13 01:00:00,"02000","22.03.2020 00:00"
"359",163758,2,"Hamburg","SK Hamburg","A60-A79","W",3,0,163758,2020-03-14 01:00:00,"02000","22.03.2020 00:00"
"360",163759,2,"Hamburg","SK Hamburg","A60-A79","W",1,0,163759,2020-03-15 01:00:00,"02000","22.03.2020 00:00"
"361",163760,2,"Hamburg","SK Hamburg","A60-A79","W",2,0,163760,2020-03-16 01:00:00,"02000","22.03.2020 00:00"
"362",163761,2,"Hamburg","SK Hamburg","A60-A79","W",5,0,163761,2020-03-17 01:00:00,"02000","22.03.2020 00:00"
"363",163762,2,"Hamburg","SK Hamburg","A60-A79","W",4,0,163762,2020-03-18 01:00:00,"02000","22.03.2020 00:00"
"364",163763,2,"Hamburg","SK Hamburg","A60-A79","W",6,0,163763,2020-03-19 01:00:00,"02000","22.03.2020 00:00"
"365",163764,2,"Hamburg","SK Hamburg","A60-A79","W",2,0,163764,2020-03-20 01:00:00,"02000","22.03.2020 00:00"
"366",163765,2,"Hamburg","SK Hamburg","A80+","M",1,0,163765,2020-03-10 01:00:00,"02000","22.03.2020 00:00"
"367",163766,2,"Hamburg","SK Hamburg","A80+","M",1,0,163766,2020-03-13 01:00:00,"02000","22.03.2020 00:00"
"368",163767,2,"Hamburg","SK Hamburg","A80+","M",4,0,163767,2020-03-17 01:00:00,"02000","22.03.2020 00:00"
"369",163768,2,"Hamburg","SK Hamburg","A80+","M",2,0,163768,2020-03-19 01:00:00,"02000","22.03.2020 00:00"
"370",163769,2,"Hamburg","SK Hamburg","A80+","W",2,0,163769,2020-03-17 01:00:00,"02000","22.03.2020 00:00"
"371",163770,2,"Hamburg","SK Hamburg","unbekannt","M",1,0,163770,2020-03-19 01:00:00,"02000","22.03.2020 00:00"
"372",163771,2,"Hamburg","SK Hamburg","unbekannt","W",1,0,163771,2020-03-14 01:00:00,"02000","22.03.2020 00:00"
"373",163772,3,"Niedersachsen","SK Braunschweig","A15-A34","M",1,0,163772,2020-03-19 01:00:00,"03101","22.03.2020 00:00"
"374",163773,3,"Niedersachsen","SK Braunschweig","A15-A34","M",1,0,163773,2020-03-20 01:00:00,"03101","22.03.2020 00:00"
